season,week,n_couples,rp_kendall,rp_spearman,rp_top3_jaccard,rp_top5_jaccard,rp_top10_jaccard,r_js_kendall,r_js_spearman,rjs_top3_jaccard,rjs_top5_jaccard,rjs_top10_jaccard,p_js_kendall,p_js_spearman,pjs_top3_jaccard,pjs_top5_jaccard,pjs_top10_jaccard,spearman_fan_total_rank,spearman_fan_total_percent,rank_sens_mean,rank_sens_p25,rank_sens_p75,percent_sens_mean,percent_sens_p25,percent_sens_p75
18,9,5,0.39999999999999997,0.6,0.5,1.0,1.0,0.39999999999999997,0.6,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6,0.9999999999999999,0.001333333333333444,1.1102230246251565e-16,1.1102230246251565e-16,0.19800000000000006,1.1102230246251565e-16,0.20000000000000007
18,10,4,0.6666666666666669,0.7999999999999999,0.5,1.0,1.0,0.6666666666666669,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7999999999999999,1.0,0.0037777777777777757,0.0,0.0,0.1348888888888888,0.0,0.33333333333333315
19,1,13,0.8717948717948716,0.9615384615384615,0.5,1.0,0.8181818181818182,0.8717948717948716,0.9615384615384615,0.5,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.8021978021978022,0.8846153846153846,0.10767521367521385,0.0769230769230771,0.12820512820512842,0.21468376068376088,0.15384615384615397,0.2564102564102566
19,2,12,0.7272727272727272,0.8741258741258742,0.5,1.0,0.8181818181818182,0.7272727272727272,0.8741258741258742,0.5,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.7622377622377624,0.9580419580419581,0.11159595959595972,0.060606060606060774,0.1515151515151516,0.2135555555555557,0.1515151515151516,0.2727272727272728
19,3,11,0.8181818181818182,0.9363636363636365,0.5,0.6666666666666666,1.0,0.8181818181818182,0.9363636363636365,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.8363636363636365,0.9545454545454546,0.09692121212121212,0.07272727272727264,0.1454545454545455,0.16850909090909091,0.10909090909090913,0.21818181818181814
19,4,10,0.911111111111111,0.9636363636363635,1.0,1.0,1.0,0.911111111111111,0.9636363636363635,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9393939393939393,0.9757575757575757,0.03911111111111125,1.1102230246251565e-16,0.04444444444444462,0.14343703703703717,0.08888888888888902,0.17777777777777792
19,5,9,0.8888888888888888,0.9666666666666667,0.5,1.0,1.0,0.8888888888888888,0.9666666666666667,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8833333333333333,0.9500000000000001,0.052962962962962934,0.0,0.05555555555555547,0.12255555555555554,0.05555555555555547,0.16666666666666663
19,6,9,0.7222222222222222,0.8499999999999999,1.0,1.0,1.0,0.7222222222222222,0.8499999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.9333333333333332,0.03840740740740738,0.0,0.05555555555555547,0.1922962962962963,0.11111111111111116,0.2777777777777778
19,7,8,0.7142857142857142,0.8571428571428572,0.5,1.0,1.0,0.7142857142857142,0.8571428571428572,0.5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.5000000000000001,0.8333333333333335,0.06828571428571441,2.220446049250313e-16,0.07142857142857151,0.19238095238095246,0.07142857142857151,0.2857142857142858
19,8,7,0.8095238095238096,0.9285714285714288,1.0,0.6666666666666666,1.0,0.8095238095238096,0.9285714285714288,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.642857142857143,0.8571428571428573,0.039619047619047575,0.0,0.09523809523809512,0.09904761904761897,0.0,0.19047619047619035
19,9,6,0.7333333333333333,0.8857142857142858,1.0,0.6666666666666666,1.0,0.7333333333333333,0.8857142857142858,1.0,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.5428571428571429,0.8285714285714287,0.07848888888888897,1.1102230246251565e-16,0.13333333333333341,0.1587555555555556,1.1102230246251565e-16,0.2666666666666667
19,10,5,0.39999999999999997,0.49999999999999994,0.5,1.0,1.0,0.39999999999999997,0.49999999999999994,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,-0.09999999999999999,0.7,0.08493333333333343,1.1102230246251565e-16,0.20000000000000007,0.1324000000000001,1.1102230246251565e-16,0.20000000000000007
19,11,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05688888888888886,0.0,0.0
20,1,12,0.909090909090909,0.9720279720279721,1.0,0.6666666666666666,1.0,0.909090909090909,0.9720279720279721,1.0,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9510489510489512,0.9930069930069931,0.0477575757575759,0.030303030303030387,0.060606060606060774,0.16888888888888898,0.12121212121212133,0.21212121212121227
20,2,12,0.6363636363636362,0.7762237762237763,1.0,0.6666666666666666,0.8181818181818182,0.6363636363636362,0.7762237762237763,1.0,0.6666666666666666,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.6293706293706295,0.9370629370629372,0.10284848484848497,0.060606060606060774,0.12121212121212133,0.20383838383838396,0.1515151515151516,0.24242424242424254
20,3,11,0.8545454545454545,0.9636363636363637,1.0,1.0,1.0,0.8545454545454545,0.9636363636363637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636363636363636,0.9545454545454546,0.10208484848484849,0.07272727272727264,0.1454545454545455,0.15035151515151515,0.10909090909090913,0.18181818181818177
20,4,10,0.6444444444444444,0.8181818181818182,0.5,0.6666666666666666,1.0,0.6444444444444444,0.8181818181818182,0.5,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.5636363636363636,0.9151515151515152,0.0919703703703705,0.04444444444444462,0.13333333333333341,0.199525925925926,0.13333333333333341,0.2666666666666667
20,5,9,0.7222222222222222,0.8666666666666667,1.0,0.6666666666666666,1.0,0.7222222222222222,0.8666666666666667,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5666666666666667,0.8666666666666667,0.07437037037037035,0.05555555555555547,0.11111111111111116,0.19077777777777774,0.11111111111111116,0.2222222222222222
20,6,8,0.4999999999999999,0.7380952380952381,1.0,0.42857142857142855,1.0,0.4999999999999999,0.7380952380952381,1.0,0.42857142857142855,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.4285714285714286,0.8333333333333335,0.07076190476190487,2.220446049250313e-16,0.07142857142857151,0.29923809523809536,0.2142857142857144,0.3571428571428572
20,7,7,0.14285714285714288,0.25,0.2,0.6666666666666666,1.0,0.14285714285714288,0.25,0.2,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.8571428571428573,0.14895238095238086,0.09523809523809512,0.19047619047619035,0.25403174603174594,0.19047619047619035,0.38095238095238093
20,8,6,0.8666666666666666,0.942857142857143,1.0,1.0,1.0,0.8666666666666666,0.942857142857143,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.3142857142857143,0.48571428571428577,0.0030222222222223323,1.1102230246251565e-16,1.1102230246251565e-16,0.20524444444444445,0.13333333333333341,0.2666666666666667
20,9,4,-0.3333333333333334,-0.39999999999999997,0.5,1.0,1.0,-0.3333333333333334,-0.39999999999999997,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.39999999999999997,1.0,0.12711111111111104,0.0,0.33333333333333315,0.20266666666666658,0.0,0.33333333333333315
20,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.08533333333333333,0.0,0.0,0.04666666666666667,0.0,0.0
21,1,13,0.8974358974358972,0.9725274725274725,1.0,1.0,0.8181818181818182,0.8974358974358972,0.9725274725274725,1.0,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.9175824175824175,0.9725274725274725,0.07405128205128225,0.051282051282051544,0.10256410256410275,0.15211965811965827,0.10256410256410275,0.17948717948717963
21,2,13,0.8205128205128204,0.9395604395604396,0.5,1.0,0.8181818181818182,0.8205128205128204,0.9395604395604396,0.5,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.901098901098901,0.9615384615384615,0.08153846153846173,0.051282051282051544,0.10256410256410275,0.13075213675213693,0.0769230769230771,0.15384615384615397
21,3,10,0.7777777777777777,0.9272727272727272,1.0,0.6666666666666666,1.0,0.7777777777777777,0.9272727272727272,1.0,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9030303030303028,0.9878787878787878,0.07635555555555569,0.04444444444444462,0.08888888888888902,0.12115555555555568,0.08888888888888902,0.17777777777777792
21,4,10,0.7777777777777777,0.8666666666666665,1.0,0.6666666666666666,1.0,0.7777777777777777,0.8666666666666665,1.0,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.7818181818181817,0.9515151515151514,0.09920000000000012,0.04444444444444462,0.13333333333333341,0.15994074074074086,0.08888888888888902,0.22222222222222232
21,5,9,0.8333333333333334,0.9333333333333332,0.5,1.0,1.0,0.8333333333333334,0.9333333333333332,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8499999999999999,0.9333333333333332,0.09499999999999999,0.05555555555555547,0.11111111111111116,0.14855555555555555,0.11111111111111116,0.2222222222222222
21,6,9,0.7222222222222222,0.8666666666666667,0.5,1.0,1.0,0.7222222222222222,0.8666666666666667,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6333333333333333,0.8666666666666667,0.09103703703703701,0.05555555555555547,0.11111111111111116,0.1242222222222222,0.05555555555555547,0.16666666666666663
21,7,8,0.3571428571428571,0.4761904761904762,0.5,0.42857142857142855,1.0,0.3571428571428571,0.4761904761904762,0.5,0.42857142857142855,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.4523809523809524,0.9761904761904763,0.10614285714285725,0.07142857142857151,0.1428571428571429,0.26119047619047625,0.1428571428571429,0.3571428571428572
21,8,7,0.8095238095238096,0.9285714285714288,1.0,0.6666666666666666,1.0,0.8095238095238096,0.9285714285714288,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714288,1.0,0.050539682539682496,0.0,0.09523809523809512,0.16774603174603164,0.09523809523809512,0.2857142857142857
21,9,6,0.4666666666666666,0.4285714285714286,0.5,0.6666666666666666,1.0,0.4666666666666666,0.4285714285714286,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.2,0.7714285714285715,0.011377777777777884,1.1102230246251565e-16,1.1102230246251565e-16,0.34177777777777774,0.2333333333333334,0.5333333333333334
21,10,4,0.3333333333333334,0.39999999999999997,0.5,1.0,1.0,0.3333333333333334,0.39999999999999997,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999998,0.7999999999999999,0.002888888888888887,0.0,0.0,0.4313333333333332,0.33333333333333315,0.6666666666666665
21,11,4,0.3333333333333334,0.39999999999999997,0.5,1.0,1.0,0.3333333333333334,0.39999999999999997,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39999999999999997,1.0,0.036888888888888874,0.0,0.0,0.1255555555555555,0.0,0.33333333333333315
22,1,12,0.8484848484848484,0.9440559440559443,1.0,1.0,0.8181818181818182,0.8484848484848484,0.9440559440559443,1.0,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.9090909090909092,0.9790209790209792,0.07573737373737388,0.060606060606060774,0.09090909090909105,0.13692929292929304,0.09090909090909105,0.18181818181818188
22,2,12,0.6363636363636362,0.8251748251748254,0.5,1.0,1.0,0.6363636363636362,0.8251748251748254,0.5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.8181818181818183,0.9930069930069931,0.11474747474747486,0.09090909090909105,0.1515151515151516,0.14064646464646477,0.09090909090909105,0.18181818181818188
22,3,11,0.8545454545454545,0.9454545454545454,0.5,1.0,1.0,0.8545454545454545,0.9454545454545454,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.881818181818182,0.9636363636363637,0.08167272727272727,0.036363636363636376,0.10909090909090913,0.16227878787878788,0.10909090909090913,0.21818181818181814
22,4,10,0.7777777777777777,0.9272727272727272,0.5,1.0,1.0,0.7777777777777777,0.9272727272727272,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.8787878787878788,0.9636363636363635,0.06560000000000013,0.04444444444444462,0.08888888888888902,0.15520000000000012,0.08888888888888902,0.22222222222222232
22,5,9,0.7777777777777778,0.9166666666666666,1.0,1.0,1.0,0.7777777777777778,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8166666666666667,0.9333333333333332,0.053370370370370346,0.0,0.05555555555555547,0.22077777777777774,0.16666666666666663,0.2777777777777778
22,6,9,0.7222222222222222,0.8833333333333333,1.0,0.6666666666666666,1.0,0.7222222222222222,0.8833333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7166666666666667,0.9333333333333332,0.0648148148148148,0.0,0.11111111111111116,0.1488148148148148,0.11111111111111116,0.2222222222222222
22,7,8,0.7142857142857142,0.880952380952381,0.5,1.0,1.0,0.7142857142857142,0.880952380952381,0.5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.880952380952381,1.0,0.011761904761904963,2.220446049250313e-16,2.220446049250313e-16,0.17904761904761912,0.07142857142857151,0.2142857142857144
22,8,6,0.4666666666666666,0.6,0.5,0.6666666666666666,1.0,0.4666666666666666,0.6,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.5428571428571429,0.942857142857143,0.020266666666666773,1.1102230246251565e-16,1.1102230246251565e-16,0.18355555555555558,0.13333333333333341,0.2666666666666667
22,9,5,0.39999999999999997,0.39999999999999997,0.5,1.0,1.0,0.39999999999999997,0.39999999999999997,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,-0.09999999999999999,0.7999999999999999,0.09306666666666676,1.1102230246251565e-16,0.20000000000000007,0.19853333333333337,1.1102230246251565e-16,0.20000000000000007
22,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.07688888888888888,0.0,0.0,0.06577777777777777,0.0,0.0
23,1,13,0.846153846153846,0.9615384615384615,0.5,1.0,1.0,0.846153846153846,0.9615384615384615,0.5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9615384615384615,1.0,0.07239316239316258,0.051282051282051544,0.10256410256410275,0.16740170940170956,0.12820512820512842,0.2051282051282053
23,2,13,0.7179487179487178,0.8846153846153846,0.5,0.6666666666666666,0.8181818181818182,0.7179487179487178,0.8846153846153846,0.5,0.6666666666666666,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.8351648351648352,0.967032967032967,0.06945299145299165,0.051282051282051544,0.10256410256410275,0.18550427350427368,0.15384615384615397,0.23076923076923095
23,3,12,0.8484848484848484,0.9510489510489512,1.0,1.0,1.0,0.8484848484848484,0.9510489510489512,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.8671328671328673,0.9370629370629372,0.05305050505050518,0.030303030303030387,0.060606060606060774,0.17860606060606074,0.12121212121212133,0.21212121212121227
23,4,11,0.6727272727272727,0.8090909090909091,1.0,0.42857142857142855,1.0,0.6727272727272727,0.8090909090909091,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.5181818181818182,0.8545454545454546,0.1084121212121212,0.07272727272727264,0.1454545454545455,0.22310303030303028,0.1454545454545455,0.2909090909090909
23,5,9,0.8333333333333334,0.9333333333333332,1.0,1.0,1.0,0.8333333333333334,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9833333333333333,0.08266666666666665,0.05555555555555547,0.11111111111111116,0.19162962962962965,0.11111111111111116,0.2222222222222222
23,6,9,0.7777777777777778,0.9166666666666666,1.0,1.0,1.0,0.7777777777777778,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9,0.06670370370370368,0.0,0.11111111111111116,0.135037037037037,0.05555555555555547,0.16666666666666663
23,7,8,0.7142857142857142,0.880952380952381,1.0,1.0,1.0,0.7142857142857142,0.880952380952381,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.5714285714285715,0.8571428571428572,0.0703809523809525,2.220446049250313e-16,0.07142857142857151,0.2091428571428572,0.1428571428571429,0.2857142857142858
23,8,7,0.6190476190476191,0.8214285714285715,0.5,0.6666666666666666,1.0,0.6190476190476191,0.8214285714285715,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7857142857142859,0.9642857142857145,0.05180952380952376,0.0,0.09523809523809512,0.17136507936507928,0.09523809523809512,0.19047619047619035
23,9,6,0.6,0.7142857142857143,0.5,1.0,1.0,0.6,0.7142857142857143,0.5,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.5428571428571429,0.942857142857143,0.0928000000000001,1.1102230246251565e-16,0.13333333333333341,0.1984888888888889,0.13333333333333341,0.2666666666666667
23,10,5,0.39999999999999997,0.6,0.5,1.0,1.0,0.39999999999999997,0.6,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6,0.9999999999999999,0.0664000000000001,1.1102230246251565e-16,0.20000000000000007,0.2001333333333334,1.1102230246251565e-16,0.20000000000000007
23,11,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002222222222222221,0.0,0.0,0.041777777777777754,0.0,0.0
24,1,12,0.909090909090909,0.9790209790209792,1.0,0.6666666666666666,0.8181818181818182,0.909090909090909,0.9790209790209792,1.0,0.6666666666666666,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.965034965034965,0.9930069930069931,0.07842424242424256,0.060606060606060774,0.12121212121212133,0.1084646464646466,0.060606060606060774,0.1515151515151516
24,2,12,0.8181818181818181,0.9300699300699302,0.5,0.6666666666666666,1.0,0.8181818181818181,0.9300699300699302,0.5,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.8391608391608393,0.9580419580419581,0.06793939393939408,0.030303030303030387,0.09090909090909105,0.14612121212121224,0.09090909090909105,0.18181818181818188
24,3,11,0.7454545454545454,0.8909090909090911,0.5,1.0,0.8181818181818182,0.7454545454545454,0.8909090909090911,0.5,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,0.8545454545454546,0.9727272727272729,0.18729696969696968,0.10909090909090913,0.25454545454545463,0.152,0.10909090909090913,0.18181818181818177
24,4,10,0.6444444444444444,0.7575757575757575,0.5,0.42857142857142855,1.0,0.6444444444444444,0.7575757575757575,0.5,0.42857142857142855,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.709090909090909,0.9878787878787878,0.10903703703703714,0.04444444444444462,0.13333333333333341,0.19442962962962976,0.13333333333333341,0.2666666666666667
24,5,9,0.4444444444444444,0.6166666666666666,0.5,0.6666666666666666,1.0,0.4444444444444444,0.6166666666666666,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.2333333333333333,0.9,0.13688888888888887,0.11111111111111116,0.16666666666666663,0.2217037037037037,0.16666666666666663,0.2777777777777778
24,6,8,0.2857142857142857,0.3571428571428572,0.5,0.42857142857142855,1.0,0.2857142857142857,0.3571428571428572,0.5,0.42857142857142855,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.09523809523809526,0.880952380952381,0.09476190476190487,0.07142857142857151,0.1428571428571429,0.26276190476190486,0.1428571428571429,0.3571428571428572
24,7,7,0.6190476190476191,0.7500000000000002,0.5,0.6666666666666666,1.0,0.6190476190476191,0.7500000000000002,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.21428571428571433,0.7142857142857144,0.0697777777777777,0.0,0.09523809523809512,0.2368888888888888,0.09523809523809512,0.2857142857142857
24,8,5,0.6,0.7,0.5,1.0,1.0,0.6,0.7,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.19999999999999998,0.7,0.13386666666666674,1.1102230246251565e-16,0.20000000000000007,0.1778666666666667,1.1102230246251565e-16,0.20000000000000007
24,9,4,0.0,0.19999999999999998,0.5,1.0,1.0,0.0,0.19999999999999998,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999998,1.0,0.11577777777777772,0.0,0.33333333333333315,0.17377777777777767,0.0,0.33333333333333315
24,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0044444444444444444,0.0,0.0,0.04133333333333333,0.0,0.0
25,1,13,0.8974358974358972,0.9725274725274725,1.0,0.6666666666666666,1.0,0.8974358974358972,0.9725274725274725,1.0,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9395604395604396,0.9725274725274725,0.0670085470085472,0.051282051282051544,0.0769230769230771,0.16128205128205145,0.12820512820512842,0.2051282051282053
25,2,13,0.769230769230769,0.9065934065934067,0.5,1.0,0.8181818181818182,0.769230769230769,0.9065934065934067,0.5,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.8131868131868131,0.967032967032967,0.06798290598290617,0.051282051282051544,0.10256410256410275,0.18340170940170958,0.12820512820512842,0.23076923076923095
25,3,11,0.7818181818181819,0.9090909090909091,0.5,1.0,1.0,0.7818181818181819,0.9090909090909091,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7818181818181819,0.9454545454545454,0.06383030303030301,0.036363636363636376,0.10909090909090913,0.23328484848484848,0.18181818181818177,0.2909090909090909
25,4,11,0.7090909090909091,0.8181818181818182,1.0,0.6666666666666666,1.0,0.7090909090909091,0.8181818181818182,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.990909090909091,0.06998787878787878,0.036363636363636376,0.10909090909090913,0.25360000000000005,0.18181818181818177,0.32727272727272727
25,5,10,0.8666666666666666,0.9636363636363635,1.0,1.0,1.0,0.8666666666666666,0.9636363636363635,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.7575757575757575,0.8909090909090909,0.04613333333333348,1.1102230246251565e-16,0.08888888888888902,0.2163555555555557,0.13333333333333341,0.2666666666666667
25,6,9,0.9444444444444445,0.9833333333333333,1.0,1.0,1.0,0.9444444444444445,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.4666666666666666,0.048925925925925894,0.0,0.05555555555555547,0.2935925925925926,0.2222222222222222,0.38888888888888895
25,7,8,0.6428571428571428,0.7857142857142858,0.5,1.0,1.0,0.6428571428571428,0.7857142857142858,0.5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.6904761904761906,0.9523809523809524,0.06285714285714299,2.220446049250313e-16,0.07142857142857151,0.1780952380952382,0.07142857142857151,0.2142857142857144
25,8,6,0.6,0.7714285714285715,1.0,0.6666666666666666,1.0,0.6,0.7714285714285715,1.0,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.6,0.942857142857143,0.0077333333333334435,1.1102230246251565e-16,1.1102230246251565e-16,0.16817777777777781,1.1102230246251565e-16,0.2666666666666667
25,9,5,0.6,0.7,0.5,1.0,1.0,0.6,0.7,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6,0.8999999999999998,0.009866666666666775,1.1102230246251565e-16,1.1102230246251565e-16,0.20720000000000005,1.1102230246251565e-16,0.4
25,10,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.09733333333333327,0.0,0.33333333333333315
26,1,10,0.7333333333333333,0.8787878787878788,0.5,0.6666666666666666,1.0,0.7333333333333333,0.8787878787878788,0.5,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.709090909090909,0.9393939393939393,0.07413333333333347,0.04444444444444462,0.08888888888888902,0.21854814814814824,0.13333333333333341,0.2666666666666667
26,2,8,0.14285714285714285,0.261904761904762,0.2,0.42857142857142855,1.0,0.14285714285714285,0.261904761904762,0.2,0.42857142857142855,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,-0.04761904761904763,0.880952380952381,0.036714285714285866,2.220446049250313e-16,0.07142857142857151,0.4176190476190476,0.2857142857142858,0.5000000000000001
26,3,6,0.7333333333333333,0.8285714285714287,0.5,1.0,1.0,0.7333333333333333,0.8285714285714287,0.5,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.2571428571428572,0.4285714285714286,0.00800000000000011,1.1102230246251565e-16,1.1102230246251565e-16,0.2393777777777778,0.13333333333333341,0.4
26,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07066666666666667,0.0,0.0
27,1,13,0.5384615384615383,0.7032967032967032,0.5,0.6666666666666666,0.6666666666666666,0.5384615384615383,0.7032967032967032,0.5,0.6666666666666666,0.6666666666666666,0.9999999999999998,1.0,1.0,1.0,1.0,0.26373626373626374,0.7912087912087913,0.13977777777777795,0.10256410256410275,0.17948717948717963,0.34820512820512833,0.28205128205128216,0.41025641025641035
27,2,12,0.7575757575757575,0.8531468531468532,1.0,0.6666666666666666,0.8181818181818182,0.7575757575757575,0.8531468531468532,1.0,0.6666666666666666,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.3356643356643357,0.6993006993006995,0.09620202020202032,0.060606060606060774,0.12121212121212133,0.30143434343434355,0.24242424242424254,0.36363636363636376
27,3,11,0.6363636363636364,0.8181818181818182,0.5,0.6666666666666666,1.0,0.6363636363636364,0.8181818181818182,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.28181818181818186,0.7090909090909092,0.11059393939393938,0.07272727272727264,0.1454545454545455,0.2756363636363637,0.21818181818181814,0.32727272727272727
27,4,10,0.37777777777777777,0.5030303030303029,0.5,0.42857142857142855,1.0,0.37777777777777777,0.5030303030303029,0.5,0.42857142857142855,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,-0.0303030303030303,0.6121212121212121,0.0955555555555557,0.04444444444444462,0.13333333333333341,0.29419259259259267,0.22222222222222232,0.3555555555555556
27,5,9,0.8333333333333334,0.9333333333333332,1.0,1.0,1.0,0.8333333333333334,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43333333333333335,0.6166666666666666,0.06729629629629627,0.0,0.11111111111111116,0.25274074074074077,0.16666666666666663,0.33333333333333337
27,6,9,0.7222222222222222,0.9,0.5,0.6666666666666666,1.0,0.7222222222222222,0.9,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.6,0.059703703703703676,0.0,0.11111111111111116,0.21737037037037035,0.16666666666666663,0.2777777777777778
